_id,Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
15051,2024-11-09T13:00:00,0.880,1.500,4.308,4.672,125.00,24.000
15052,2024-11-09T13:30:00,0.860,1.580,4.334,4.812,87.00,24.100
15053,2024-11-09T14:00:00,0.879,1.640,4.223,4.711,102.00,24.100
15054,2024-11-09T14:30:00,0.863,1.400,4.099,4.813,119.00,23.850
15055,2024-11-09T15:00:00,0.868,1.379,4.302,4.676,102.00,23.750
15056,2024-11-09T15:30:00,0.880,1.510,4.232,4.493,137.00,23.700
15057,2024-11-09T16:00:00,0.885,1.420,4.257,4.706,136.00,23.700
15058,2024-11-09T16:30:00,0.842,1.280,4.190,4.225,129.00,23.750
15059,2024-11-09T17:00:00,0.752,1.320,4.111,4.678,150.00,24.450
15060,2024-11-09T17:30:00,0.819,1.630,4.171,4.120,108.00,24.450
15061,2024-11-09T18:00:00,0.872,1.470,4.302,4.497,151.00,24.400
15062,2024-11-09T18:30:00,0.871,1.450,4.064,4.928,151.00,24.450
15063,2024-11-09T19:00:00,0.842,1.330,4.341,4.195,140.00,24.450
15064,2024-11-09T19:30:00,0.805,1.460,4.137,3.945,137.00,24.400
15065,2024-11-09T20:00:00,0.803,1.280,4.193,3.928,142.00,24.300
15066,2024-11-09T20:30:00,0.803,1.270,4.403,6.528,139.00,24.300
15067,2024-11-09T21:00:00,0.768,1.420,4.478,5.864,144.00,24.300
15068,2024-11-09T21:30:00,0.711,1.260,4.433,5.653,108.00,24.300
15069,2024-11-09T22:00:00,0.672,1.310,4.563,5.807,112.00,24.350
15070,2024-11-09T22:30:00,0.708,1.060,4.682,6.776,99.00,24.350
15071,2024-11-09T23:00:00,0.697,1.190,4.913,6.926,118.00,24.400
15072,2024-11-09T23:30:00,0.653,1.200,4.649,7.304,113.00,24.400
15073,2024-11-10T00:00:00,0.685,1.180,5.044,7.814,116.00,24.400
15074,2024-11-10T00:30:00,0.676,1.280,5.081,6.315,122.00,24.500
15075,2024-11-10T01:00:00,0.652,1.150,5.253,7.521,109.00,24.550
15076,2024-11-10T01:30:00,0.642,1.090,5.111,7.490,104.00,24.600
15077,2024-11-10T02:00:00,0.681,1.040,5.294,7.827,116.00,24.600
15078,2024-11-10T02:30:00,0.660,1.110,5.253,7.233,101.00,24.600
15079,2024-11-10T03:00:00,0.655,1.270,5.489,7.274,128.00,24.600
15080,2024-11-10T03:30:00,0.643,0.940,5.367,7.386,128.00,24.600
15081,2024-11-10T04:00:00,0.629,1.080,5.360,7.571,118.00,24.600
15082,2024-11-10T04:30:00,0.646,1.040,5.407,7.548,126.00,24.600
15083,2024-11-10T05:00:00,0.649,1.040,5.576,7.556,128.00,24.600
15084,2024-11-10T05:30:00,0.665,1.050,5.571,7.755,129.00,24.600
15085,2024-11-10T06:00:00,0.674,1.010,5.559,7.769,123.00,24.600
15086,2024-11-10T06:30:00,0.633,1.160,5.598,7.528,122.00,24.600
15087,2024-11-10T07:00:00,0.624,1.090,5.696,6.394,126.00,24.600
15088,2024-11-10T07:30:00,0.644,1.080,5.537,7.816,120.00,24.750
15089,2024-11-10T08:00:00,0.628,1.090,5.558,7.269,118.00,24.800
15090,2024-11-10T08:30:00,0.651,1.000,5.544,8.523,122.00,24.950
15091,2024-11-10T09:00:00,0.601,1.330,5.680,8.429,108.00,25.200
15092,2024-11-10T09:30:00,0.631,0.880,5.550,7.861,101.00,25.400
15093,2024-11-10T10:00:00,0.616,0.940,5.508,8.263,98.00,25.300
15094,2024-11-10T10:30:00,0.622,1.210,4.719,7.598,102.00,25.000
15095,2024-11-10T11:00:00,0.626,1.060,4.547,7.555,116.00,25.000
15096,2024-11-10T11:30:00,0.597,0.910,4.420,8.490,90.00,24.950
15097,2024-11-10T12:00:00,0.591,1.000,4.215,8.475,97.00,24.900
15098,2024-11-10T12:30:00,0.586,0.990,3.845,7.538,104.00,24.950
15099,2024-11-10T13:00:00,0.637,1.080,3.988,7.499,112.00,24.850
15100,2024-11-10T13:30:00,0.704,1.070,3.976,8.170,98.00,24.800
15101,2024-11-10T14:00:00,0.702,1.220,3.833,3.382,120.00,24.750
15102,2024-11-10T14:30:00,0.766,1.280,4.078,7.602,94.00,24.650
15103,2024-11-10T15:00:00,0.749,1.330,3.725,6.995,99.00,24.650
15104,2024-11-10T15:30:00,0.813,1.540,3.872,3.736,42.00,24.650
15105,2024-11-10T16:00:00,0.826,1.330,3.935,3.878,50.00,24.600
15106,2024-11-10T16:30:00,0.894,1.460,3.957,3.956,36.00,24.550
15107,2024-11-10T17:00:00,0.888,1.350,3.877,4.282,33.00,24.500
15108,2024-11-10T17:30:00,0.905,1.912,3.908,4.334,26.00,24.500
15109,2024-11-10T18:00:00,0.937,1.480,3.874,4.382,42.00,24.500
15110,2024-11-10T18:30:00,0.883,1.460,3.990,4.518,33.00,24.500
15111,2024-11-10T19:00:00,0.920,1.580,4.133,4.512,47.00,24.450
15112,2024-11-10T19:30:00,0.894,1.630,3.869,4.310,38.00,24.400
15113,2024-11-10T20:00:00,0.828,1.420,3.871,4.476,38.00,24.350
15114,2024-11-10T20:30:00,0.815,1.430,3.955,4.587,35.00,24.300
15115,2024-11-10T21:00:00,0.837,1.382,4.101,4.317,40.00,24.250
15116,2024-11-10T21:30:00,0.804,1.230,4.211,4.686,42.00,24.250
15117,2024-11-10T22:00:00,0.776,1.600,4.209,4.475,39.00,24.250
15118,2024-11-10T22:30:00,0.731,1.450,4.331,4.691,50.00,24.250
15119,2024-11-10T23:00:00,0.758,1.230,4.252,4.384,46.00,24.250
15120,2024-11-10T23:30:00,0.705,1.410,4.297,4.235,46.00,24.200
15121,2024-11-11T00:00:00,0.709,1.080,4.238,9.812,126.00,24.200
15122,2024-11-11T00:30:00,0.674,1.070,4.341,4.181,46.00,24.150
15123,2024-11-11T01:00:00,0.689,1.020,4.559,4.230,52.00,24.100
15124,2024-11-11T01:30:00,0.641,1.150,4.620,9.987,125.00,24.100
15125,2024-11-11T02:00:00,0.644,1.010,4.552,9.449,126.00,24.100
15126,2024-11-11T02:30:00,0.605,0.920,4.195,9.371,101.00,24.050
15127,2024-11-11T03:00:00,0.642,1.160,4.319,9.445,94.00,24.100
15128,2024-11-11T03:30:00,0.610,1.030,4.279,7.846,126.00,24.100
15129,2024-11-11T04:00:00,0.607,0.920,4.419,9.707,130.00,24.100
15130,2024-11-11T04:30:00,0.580,1.210,4.110,7.140,129.00,24.100
15131,2024-11-11T05:00:00,0.603,1.010,3.985,6.768,109.00,24.050
15132,2024-11-11T05:30:00,0.583,1.030,4.219,9.740,116.00,24.050
15133,2024-11-11T06:00:00,0.531,0.840,4.145,7.291,98.00,24.050
15134,2024-11-11T06:30:00,0.577,0.940,4.148,6.818,90.00,24.050
15135,2024-11-11T07:00:00,0.563,0.970,4.256,7.547,101.00,24.100
15136,2024-11-11T07:30:00,0.559,1.190,4.169,3.876,102.00,24.200
15137,2024-11-11T08:00:00,0.548,0.940,4.333,7.789,91.00,24.500
15138,2024-11-11T08:30:00,0.548,0.910,4.341,4.288,54.00,24.550
15139,2024-11-11T09:00:00,0.524,0.900,4.483,8.474,98.00,24.500
15140,2024-11-11T09:30:00,0.520,0.810,4.506,8.155,109.00,24.600
15141,2024-11-11T10:00:00,0.539,0.950,4.587,8.477,95.00,24.550
15142,2024-11-11T10:30:00,0.538,0.870,4.435,7.311,113.00,24.650
15143,2024-11-11T11:00:00,0.524,0.820,4.349,7.552,112.00,24.700
15144,2024-11-11T11:30:00,0.536,0.840,4.352,5.804,87.00,24.800
15145,2024-11-11T12:00:00,0.554,0.980,4.116,3.875,101.00,24.800
15146,2024-11-11T12:30:00,0.546,0.850,4.132,6.340,102.00,24.900
15147,2024-11-11T13:00:00,0.580,0.870,4.097,6.169,104.00,24.900
15148,2024-11-11T13:30:00,0.592,0.990,3.708,4.202,63.00,24.850
15149,2024-11-11T14:00:00,0.635,0.990,3.778,7.040,59.00,24.850
15150,2024-11-11T14:30:00,0.685,1.140,3.844,4.123,50.00,24.800
15151,2024-11-11T15:00:00,0.733,1.330,3.771,4.720,50.00,24.800
15152,2024-11-11T15:30:00,0.753,1.343,3.751,4.306,40.00,24.800
15153,2024-11-11T16:00:00,0.838,1.450,3.868,4.479,35.00,24.700
15154,2024-11-11T16:30:00,0.846,1.551,3.868,4.592,43.00,24.650
15155,2024-11-11T17:00:00,0.891,1.890,3.760,4.128,40.00,24.600
15156,2024-11-11T17:30:00,0.906,1.758,3.847,4.657,38.00,24.500
15157,2024-11-11T18:00:00,1.021,1.890,4.002,4.299,40.00,24.450
15158,2024-11-11T18:30:00,1.003,1.660,4.075,4.379,32.00,24.400
15159,2024-11-11T19:00:00,1.059,1.740,4.087,5.044,36.00,24.300
15160,2024-11-11T19:30:00,1.052,1.870,4.034,4.709,38.00,24.250
15161,2024-11-11T20:00:00,1.015,2.110,3.888,4.937,38.00,24.200
15162,2024-11-11T20:30:00,1.002,1.636,3.955,4.958,40.00,24.150
15163,2024-11-11T21:00:00,0.944,1.519,4.049,4.710,35.00,24.150
15164,2024-11-11T21:30:00,1.019,1.850,3.923,4.917,33.00,24.200
15165,2024-11-11T22:00:00,1.010,1.710,3.956,4.609,43.00,24.150
15166,2024-11-11T22:30:00,1.014,1.842,4.037,4.487,29.00,24.100
15167,2024-11-11T23:00:00,0.931,1.660,3.968,4.684,36.00,24.150
15168,2024-11-11T23:30:00,0.887,1.630,4.098,4.963,50.00,24.100
15169,2024-11-12T00:00:00,0.826,1.620,4.067,4.904,64.00,24.100
15170,2024-11-12T00:30:00,0.831,1.610,4.109,4.722,67.00,24.100
15171,2024-11-12T01:00:00,0.860,1.380,4.042,4.812,67.00,24.100
15172,2024-11-12T01:30:00,0.850,1.410,4.056,5.155,68.00,24.100
15173,2024-11-12T02:00:00,0.883,1.350,4.080,4.825,60.00,24.050
15174,2024-11-12T02:30:00,0.870,1.460,4.474,4.723,59.00,24.050
15175,2024-11-12T03:00:00,0.792,1.350,4.320,5.051,61.00,24.000
15176,2024-11-12T03:30:00,0.851,1.370,4.466,4.989,63.00,24.000
15177,2024-11-12T04:00:00,0.812,1.470,4.257,4.935,66.00,23.950
15178,2024-11-12T04:30:00,0.790,1.480,4.119,4.829,59.00,23.950
15179,2024-11-12T05:00:00,0.829,1.410,4.011,5.082,63.00,23.950
15180,2024-11-12T05:30:00,0.840,1.705,3.843,5.070,67.00,23.950
15181,2024-11-12T06:00:00,0.848,1.370,3.767,5.447,56.00,23.900
15182,2024-11-12T06:30:00,0.864,1.370,4.007,5.182,60.00,23.900
15183,2024-11-12T07:00:00,0.802,1.480,4.079,5.342,54.00,23.850
15184,2024-11-12T07:30:00,0.827,1.410,3.977,5.177,57.00,23.900
15185,2024-11-12T08:00:00,0.807,1.300,4.282,4.968,57.00,23.850
15186,2024-11-12T08:30:00,0.812,1.510,4.271,4.965,59.00,23.850
15187,2024-11-12T09:00:00,0.806,1.310,4.295,5.183,57.00,23.850
15188,2024-11-12T09:30:00,0.764,1.260,4.350,4.829,54.00,23.850
15189,2024-11-12T10:00:00,0.748,1.190,4.398,5.226,64.00,23.800
15190,2024-11-12T10:30:00,0.801,1.300,4.578,5.095,54.00,23.850
15191,2024-11-12T11:00:00,0.749,1.360,4.460,5.199,57.00,23.850
15192,2024-11-12T11:30:00,0.773,1.220,4.577,4.870,52.00,23.850
15193,2024-11-12T12:00:00,0.728,1.240,4.430,5.448,59.00,23.850
15194,2024-11-12T12:30:00,0.745,1.140,4.408,4.894,56.00,23.900
15195,2024-11-12T13:00:00,0.770,1.260,4.249,4.960,59.00,23.850
15196,2024-11-12T13:30:00,0.747,1.200,4.571,5.060,49.00,23.850
15197,2024-11-12T14:00:00,0.732,1.140,4.783,5.138,54.00,23.850
15198,2024-11-12T14:30:00,0.733,1.140,4.751,5.505,56.00,23.850
15199,2024-11-12T15:00:00,0.739,1.210,4.968,5.685,56.00,23.850
15200,2024-11-12T15:30:00,0.743,1.210,4.729,6.316,56.00,23.900
15201,2024-11-12T16:00:00,0.657,1.080,4.671,5.485,57.00,23.900
15202,2024-11-12T16:30:00,0.711,1.090,4.976,5.160,56.00,23.850
15203,2024-11-12T17:00:00,0.731,1.150,4.918,5.067,67.00,23.850
15204,2024-11-12T17:30:00,0.696,1.140,4.603,6.761,53.00,23.850
15205,2024-11-12T18:00:00,0.675,1.200,4.401,5.013,60.00,23.850
15206,2024-11-12T18:30:00,0.676,1.300,4.473,5.333,61.00,23.850
15207,2024-11-12T19:00:00,0.655,1.050,4.249,4.629,59.00,23.850
15208,2024-11-12T19:30:00,0.656,1.030,4.444,7.012,64.00,23.900
15209,2024-11-12T20:00:00,0.660,1.150,4.403,5.984,61.00,23.900
15210,2024-11-12T20:30:00,0.609,1.070,4.236,6.806,63.00,23.950
15211,2024-11-12T21:00:00,0.654,1.030,4.727,6.318,54.00,23.950
15212,2024-11-12T21:30:00,0.630,1.140,4.581,6.540,59.00,23.950
15213,2024-11-12T22:00:00,0.623,1.090,4.410,6.505,68.00,24.000
15214,2024-11-12T22:30:00,0.613,0.990,4.342,11.477,123.00,24.050
15215,2024-11-12T23:00:00,0.622,1.060,4.405,11.445,63.00,24.050
15216,2024-11-12T23:30:00,0.681,1.120,4.461,4.374,59.00,24.000
15217,2024-11-13T00:00:00,0.672,1.070,4.565,7.032,122.00,24.000
15218,2024-11-13T00:30:00,0.623,1.140,4.291,6.579,130.00,24.000
15219,2024-11-13T01:00:00,0.658,1.230,4.426,12.007,53.00,24.000
15220,2024-11-13T01:30:00,0.670,1.150,4.679,6.604,128.00,24.000
15221,2024-11-13T02:00:00,0.629,0.950,4.387,6.596,56.00,24.000
15222,2024-11-13T02:30:00,0.637,1.100,4.655,6.525,63.00,24.000
15223,2024-11-13T03:00:00,0.643,1.080,4.903,6.812,60.00,23.950
15224,2024-11-13T03:30:00,0.619,0.980,4.794,6.770,63.00,23.950
15225,2024-11-13T04:00:00,0.671,1.050,5.216,6.570,68.00,23.950
15226,2024-11-13T04:30:00,0.637,0.930,5.144,6.574,122.00,24.000
15227,2024-11-13T05:00:00,0.649,0.960,5.243,5.819,68.00,24.000
15228,2024-11-13T05:30:00,0.641,1.000,5.175,7.194,71.00,24.000
15229,2024-11-13T06:00:00,0.659,1.070,5.475,6.550,77.00,23.950
15230,2024-11-13T06:30:00,0.640,1.110,5.130,9.118,61.00,23.950
15231,2024-11-13T07:00:00,0.598,0.900,5.261,7.211,71.00,23.950
15232,2024-11-13T07:30:00,0.630,0.900,5.419,9.377,120.00,23.950
15233,2024-11-13T08:00:00,0.665,1.230,5.337,7.312,68.00,23.950
15234,2024-11-13T08:30:00,0.668,1.060,5.449,7.062,68.00,23.950
15235,2024-11-13T09:00:00,0.651,1.270,5.578,8.817,80.00,23.950
15236,2024-11-13T09:30:00,0.643,1.040,5.277,5.193,116.00,23.950
15237,2024-11-13T10:00:00,0.645,1.160,5.298,5.790,56.00,23.950
15238,2024-11-13T10:30:00,0.662,1.160,5.088,13.929,126.00,24.000
15239,2024-11-13T11:00:00,0.722,1.140,5.374,13.798,126.00,24.000
15240,2024-11-13T11:30:00,0.692,1.060,5.341,7.734,106.00,23.950
15241,2024-11-13T12:00:00,0.734,1.050,5.611,13.813,115.00,24.000
15242,2024-11-13T12:30:00,0.705,1.170,5.309,12.957,126.00,24.000
15243,2024-11-13T13:00:00,0.718,1.140,5.347,13.865,116.00,24.000
15244,2024-11-13T13:30:00,0.731,1.100,5.155,13.835,120.00,24.150
15245,2024-11-13T14:00:00,0.698,1.300,4.504,13.881,130.00,24.150
15246,2024-11-13T14:30:00,0.727,1.230,4.799,13.766,130.00,24.150
15247,2024-11-13T15:00:00,0.714,1.110,4.591,7.458,129.00,24.150
15248,2024-11-13T15:30:00,0.721,1.240,4.599,14.545,125.00,24.150
15249,2024-11-13T16:00:00,0.755,1.180,4.607,14.442,135.00,24.100
15250,2024-11-13T16:30:00,0.803,1.550,4.480,14.480,143.00,24.050
15251,2024-11-13T17:00:00,0.841,1.390,4.299,13.881,144.00,24.000
15252,2024-11-13T17:30:00,0.912,1.850,4.233,14.056,126.00,23.950
15253,2024-11-13T18:00:00,0.918,1.590,4.304,4.302,136.00,23.950
15254,2024-11-13T18:30:00,0.941,1.620,4.303,4.284,136.00,23.900
15255,2024-11-13T19:00:00,0.958,1.380,4.363,4.396,123.00,23.850
15256,2024-11-13T19:30:00,0.950,1.570,5.073,4.588,49.00,23.850
15257,2024-11-13T20:00:00,0.934,1.610,4.309,4.806,129.00,23.750
15258,2024-11-13T20:30:00,0.915,1.640,4.287,13.768,43.00,23.750
15259,2024-11-13T21:00:00,0.877,1.430,4.304,13.921,112.00,23.750
15260,2024-11-13T21:30:00,0.890,1.430,4.591,5.159,112.00,23.750
15261,2024-11-13T22:00:00,0.868,1.430,4.322,4.925,40.00,23.800
15262,2024-11-13T22:30:00,1.008,1.750,4.257,4.829,128.00,23.800
15263,2024-11-13T23:00:00,0.992,1.670,4.438,13.119,54.00,23.800
15264,2024-11-13T23:30:00,0.981,1.470,4.517,12.214,111.00,23.750
15265,2024-11-14T00:00:00,0.966,1.960,4.493,12.802,125.00,23.800
15266,2024-11-14T00:30:00,0.921,1.500,4.878,8.591,122.00,23.750
15267,2024-11-14T01:00:00,0.851,1.480,4.478,12.872,108.00,23.750
15268,2024-11-14T01:30:00,0.902,1.400,4.843,13.106,47.00,23.750
15269,2024-11-14T02:00:00,0.898,1.440,4.783,12.313,118.00,23.750
15270,2024-11-14T02:30:00,0.889,1.550,4.752,12.193,120.00,23.750
15271,2024-11-14T03:00:00,0.882,1.340,4.767,13.176,119.00,23.750
15272,2024-11-14T03:30:00,0.929,1.900,4.641,5.078,119.00,23.750
15273,2024-11-14T04:00:00,0.879,1.448,4.560,13.064,49.00,23.750
15274,2024-11-14T04:30:00,1.028,1.880,4.416,13.632,126.00,23.750
15275,2024-11-14T05:00:00,1.048,1.790,4.248,13.746,43.00,23.750
15276,2024-11-14T05:30:00,1.004,1.705,4.158,4.105,135.00,23.750
15277,2024-11-14T06:00:00,0.941,1.800,4.362,13.000,132.00,23.750
15278,2024-11-14T06:30:00,0.927,1.600,4.358,4.478,132.00,23.750
15279,2024-11-14T07:00:00,0.936,1.530,4.506,13.071,133.00,23.750
15280,2024-11-14T07:30:00,0.909,1.590,4.604,12.986,130.00,23.750
15281,2024-11-14T08:00:00,0.861,1.320,4.607,13.310,116.00,23.750
15282,2024-11-14T08:30:00,0.776,1.270,4.532,13.517,129.00,23.800
15283,2024-11-14T09:00:00,0.794,1.280,4.660,13.009,128.00,23.800
15284,2024-11-14T09:30:00,0.749,1.110,4.735,12.830,128.00,23.850
15285,2024-11-14T10:00:00,0.765,1.330,5.083,13.045,119.00,23.850
15286,2024-11-14T10:30:00,0.723,1.140,5.124,12.919,129.00,24.000
15287,2024-11-14T11:00:00,0.698,1.220,5.338,12.919,123.00,24.250
15288,2024-11-14T11:30:00,0.750,1.050,5.886,12.899,122.00,24.300
15289,2024-11-14T12:00:00,0.722,1.350,5.895,12.923,126.00,24.500
15290,2024-11-14T12:30:00,0.663,1.010,5.986,13.077,122.00,24.600
15291,2024-11-14T13:00:00,0.725,1.360,5.746,8.540,118.00,24.550
15292,2024-11-14T13:30:00,0.730,1.210,5.525,8.641,118.00,24.500
15293,2024-11-14T14:00:00,0.669,1.080,5.317,8.828,113.00,24.450
15294,2024-11-14T14:30:00,0.744,1.100,5.389,12.947,135.00,24.500
15295,2024-11-14T15:00:00,0.678,1.120,4.970,12.878,126.00,24.400
15296,2024-11-14T15:30:00,0.708,1.250,5.379,12.919,126.00,24.350
15297,2024-11-14T16:00:00,0.692,1.430,5.133,9.457,122.00,24.300
15298,2024-11-14T16:30:00,0.695,1.160,5.232,12.845,128.00,24.300
15299,2024-11-14T17:00:00,0.725,1.160,5.245,12.823,128.00,24.300
15300,2024-11-14T17:30:00,0.706,1.330,5.548,12.007,135.00,24.300
15301,2024-11-14T18:00:00,0.688,1.130,5.205,8.869,112.00,24.300
15302,2024-11-14T18:30:00,0.762,1.500,5.590,12.839,113.00,24.300
15303,2024-11-14T19:00:00,0.747,1.170,5.846,12.724,128.00,24.300
15304,2024-11-14T19:30:00,0.765,1.450,5.306,12.892,120.00,24.350
15305,2024-11-14T20:00:00,0.687,1.200,4.855,8.139,129.00,24.300
15306,2024-11-14T20:30:00,0.749,1.290,5.199,8.527,91.00,24.300
15307,2024-11-14T21:00:00,0.718,1.480,4.849,8.965,112.00,24.300
15308,2024-11-14T21:30:00,0.724,1.270,5.352,8.907,112.00,24.300
15309,2024-11-14T22:00:00,0.742,1.140,5.325,8.877,94.00,24.250
15310,2024-11-14T22:30:00,0.763,1.290,5.054,8.845,98.00,24.250
15311,2024-11-14T23:00:00,0.694,1.360,4.869,9.705,112.00,24.250
15312,2024-11-14T23:30:00,0.729,1.480,5.333,8.589,98.00,24.250
15313,2024-11-15T00:00:00,0.697,1.030,4.911,8.640,97.00,24.250
15314,2024-11-15T00:30:00,0.718,1.310,4.555,8.230,97.00,24.200
15315,2024-11-15T01:00:00,0.695,1.150,4.376,8.995,104.00,24.150
15316,2024-11-15T01:30:00,0.732,1.430,4.205,12.155,102.00,24.150
15317,2024-11-15T02:00:00,0.725,1.130,4.430,9.279,123.00,24.150
15318,2024-11-15T02:30:00,0.746,1.340,4.452,9.751,106.00,24.150
15319,2024-11-15T03:00:00,0.712,1.220,4.140,9.051,108.00,24.150
15320,2024-11-15T03:30:00,0.744,1.190,4.240,9.465,99.00,24.100
15321,2024-11-15T04:00:00,0.707,1.140,4.152,9.284,98.00,24.100
15322,2024-11-15T04:30:00,0.745,1.400,4.242,9.827,102.00,24.150
15323,2024-11-15T05:00:00,0.758,1.380,4.460,8.860,91.00,24.250
15324,2024-11-15T05:30:00,0.746,1.470,4.360,8.825,98.00,24.300
15325,2024-11-15T06:00:00,0.789,1.320,4.516,8.976,102.00,24.300
15326,2024-11-15T06:30:00,0.766,1.410,4.485,11.597,98.00,24.300
15327,2024-11-15T07:00:00,0.724,1.260,4.704,9.234,116.00,24.300
15328,2024-11-15T07:30:00,0.728,1.180,4.730,8.601,128.00,24.350
15329,2024-11-15T08:00:00,0.716,1.070,4.703,10.844,99.00,24.350
15330,2024-11-15T08:30:00,0.682,1.150,4.739,8.165,111.00,24.350
15331,2024-11-15T09:00:00,0.674,1.220,4.680,8.505,108.00,24.350
15332,2024-11-15T09:30:00,0.641,0.960,4.438,8.035,106.00,24.350
15333,2024-11-15T10:00:00,0.612,1.140,4.551,8.950,109.00,24.400
15334,2024-11-15T10:30:00,0.672,1.070,4.728,8.948,102.00,24.450
15335,2024-11-15T11:00:00,0.703,1.260,4.687,9.733,95.00,24.550
15336,2024-11-15T11:30:00,0.686,1.200,4.857,10.370,108.00,24.600
15337,2024-11-15T12:00:00,0.702,1.110,4.920,8.580,99.00,24.600
15338,2024-11-15T12:30:00,0.728,1.240,4.625,8.735,95.00,24.650
15339,2024-11-15T13:00:00,0.724,1.360,4.594,8.532,105.00,24.650
15340,2024-11-15T13:30:00,0.744,1.360,4.507,8.867,101.00,24.900
15341,2024-11-15T14:00:00,0.779,1.210,4.287,7.894,109.00,25.000
15342,2024-11-15T14:30:00,0.813,1.210,4.182,3.876,101.00,25.050
15343,2024-11-15T15:00:00,0.859,1.264,4.315,9.325,105.00,25.000
15344,2024-11-15T15:30:00,0.902,1.500,4.403,8.485,104.00,24.950
15345,2024-11-15T16:00:00,0.954,1.630,4.357,8.618,137.00,24.900
15346,2024-11-15T16:30:00,0.968,1.690,4.245,4.049,135.00,24.900
15347,2024-11-15T17:00:00,0.983,1.680,4.306,4.302,133.00,24.900
15348,2024-11-15T17:30:00,1.016,1.660,4.500,4.321,129.00,24.900
15349,2024-11-15T18:00:00,1.005,1.650,4.339,4.606,133.00,24.850
15350,2024-11-15T18:30:00,1.072,1.890,4.340,4.399,116.00,24.800
15351,2024-11-15T19:00:00,1.024,2.060,4.361,4.596,118.00,24.800
15352,2024-11-15T19:30:00,1.075,1.820,4.563,4.794,122.00,24.800
15353,2024-11-15T20:00:00,1.085,1.670,4.501,5.047,122.00,24.800
15354,2024-11-15T20:30:00,1.073,1.600,4.482,4.711,126.00,24.750
15355,2024-11-15T21:00:00,1.142,1.940,4.417,4.899,122.00,24.750
15356,2024-11-15T21:30:00,1.133,1.850,4.422,4.943,122.00,24.750
15357,2024-11-15T22:00:00,1.142,1.910,4.780,5.118,125.00,24.750
15358,2024-11-15T22:30:00,1.083,1.870,4.521,4.805,122.00,24.700
15359,2024-11-15T23:00:00,1.044,1.690,4.470,4.938,126.00,24.700
15360,2024-11-15T23:30:00,1.095,2.190,4.870,5.817,112.00,24.700
15361,2024-11-16T00:00:00,1.025,1.700,4.688,5.802,126.00,24.700
15362,2024-11-16T00:30:00,1.041,1.940,4.682,5.475,113.00,24.700
15363,2024-11-16T01:00:00,1.078,1.880,4.560,5.796,125.00,24.650
15364,2024-11-16T01:30:00,1.085,1.740,4.533,7.044,126.00,24.650
15365,2024-11-16T02:00:00,1.057,2.030,4.354,5.976,106.00,24.650
15366,2024-11-16T02:30:00,1.012,1.750,4.433,5.357,129.00,24.650
15367,2024-11-16T03:00:00,1.077,1.840,4.670,4.404,128.00,24.600
15368,2024-11-16T03:30:00,1.087,1.950,4.637,6.537,130.00,24.600
15369,2024-11-16T04:00:00,1.106,1.640,4.737,6.131,126.00,24.600
15370,2024-11-16T04:30:00,1.072,1.800,4.847,6.399,122.00,24.600
15371,2024-11-16T05:00:00,1.027,1.760,4.627,6.557,130.00,24.600
15372,2024-11-16T05:30:00,1.037,1.700,4.791,6.034,130.00,24.600
15373,2024-11-16T06:00:00,1.039,1.850,4.757,6.344,132.00,24.600
15374,2024-11-16T06:30:00,0.995,1.440,4.568,6.346,130.00,24.650
15375,2024-11-16T07:00:00,0.957,1.410,4.732,5.780,129.00,24.650
15376,2024-11-16T07:30:00,1.010,1.720,4.868,6.316,123.00,24.650
15377,2024-11-16T08:00:00,0.943,1.660,4.720,5.595,137.00,24.600
15378,2024-11-16T08:30:00,0.978,1.740,5.063,6.130,125.00,24.350
15379,2024-11-16T09:00:00,1.032,2.000,5.126,5.503,118.00,24.250
